timestamp,cell_load_prb,rnti,rsrp_dbm,ber_dl,ber_ul,mcs_dl,mcs_ul
2025-08-28T12:23:06.464568,29,1681692777,-40.91,0.3839,0.0770,22,16
2025-08-28T12:23:06.464568,29,1714636915,-39.28,0.8438,0.2166,20,1
2025-08-28T12:23:06.465860,10,1804289383,-99.94,0.5912,0.6791,19,20
2025-08-28T12:23:06.465860,10,846930886,-70.39,0.3177,0.6303,22,9
2025-08-28T12:23:06.465860,10,1681692777,-92.76,0.7082,0.7865,12,3
2025-08-28T12:23:06.465860,10,1714636915,-71.55,0.3606,0.0506,23,23
2025-08-28T12:23:06.466940,67,1804289383,-108.13,0.6270,0.1659,13,23
2025-08-28T12:23:06.466940,67,846930886,-85.67,0.3353,0.5195,15,0
2025-08-28T12:23:06.466940,67,1681692777,-94.76,0.9345,0.2695,19,0
2025-08-28T12:23:06.466940,67,1714636915,-84.03,0.5700,0.1185,2,15
2025-08-28T12:23:06.467924,4,1804289383,-53.27,0.7373,0.2232,0,9
2025-08-28T12:23:06.467924,4,846930886,-106.62,0.7179,0.4664,27,11
2025-08-28T12:23:06.467924,4,1681692777,-74.65,0.7608,0.2589,10,23
2025-08-28T12:23:06.467924,4,1714636915,-58.81,0.7888,0.9925,12,19
2025-08-28T12:23:06.468895,35,1804289383,-116.54,0.6488,0.2966,4,9
2025-08-28T12:23:06.468895,35,846930886,-38.26,0.1532,0.8721,18,5
2025-08-28T12:23:06.468895,35,1681692777,-59.27,0.5547,0.3271,16,21
2025-08-28T12:23:06.468895,35,1714636915,-115.53,0.3252,0.0031,20,1
2025-08-28T12:23:06.955043,54,1804289383,-92.14,0.6770,0.7915,15,27
2025-08-28T12:23:06.955043,54,846930886,-24.04,0.2711,0.5575,12,3
2025-08-28T12:23:06.955043,54,1681692777,-106.16,0.6084,0.6119,3,7
2025-08-28T12:23:06.955043,54,1714636915,-90.41,0.2916,0.9929,27,9
2025-08-28T12:23:06.956632,60,1804289383,-81.27,0.7226,0.5402,16,3
2025-08-28T12:23:06.956632,60,846930886,-91.65,0.3904,0.6782,11,3
2025-08-28T12:23:06.956632,60,1681692777,-43.77,0.9606,0.5199,0,8
2025-08-28T12:23:06.956632,60,1714636915,-114.02,0.0334,0.4637,23,25
2025-08-28T12:23:06.957901,100,1804289383,-41.10,0.9606,0.7060,0,22
2025-08-28T12:23:06.957901,100,846930886,-80.69,0.7819,0.7350,20,18
2025-08-28T12:23:06.957901,100,1681692777,-22.72,0.1157,0.2550,17,2
2025-08-28T12:23:06.957901,100,1714636915,-79.61,0.3633,0.4274,0,15
2025-08-28T12:23:06.959401,97,1804289383,-92.93,0.6115,0.6734,5,15
2025-08-28T12:23:06.959401,97,846930886,-114.46,0.7344,0.7716,9,11
2025-08-28T12:23:06.959401,97,1681692777,-97.13,0.0160,0.0079,16,14
2025-08-28T12:23:06.959401,97,1714636915,-80.14,0.0106,0.1900,21,5
2025-08-28T12:23:06.960454,43,1804289383,-93.64,0.9804,0.7484,23,16
2025-08-28T12:23:06.960454,43,846930886,-99.67,0.6910,0.5047,4,0
2025-08-28T12:23:06.960454,43,1681692777,-106.02,0.8148,0.2756,2,8
2025-08-28T12:23:06.960454,43,1714636915,-116.22,0.8742,0.2981,13,6
2025-08-28T12:23:06.961500,44,1804289383,-69.12,0.1840,0.9666,7,25
2025-08-28T12:23:06.961500,44,846930886,-49.73,0.6989,0.5881,23,2
2025-08-28T12:23:06.961500,44,1681692777,-83.40,0.6830,0.2228,18,24
2025-08-28T12:23:06.961500,44,1714636915,-66.22,0.0571,0.2884,16,20
2025-08-28T12:23:06.962593,8,1804289383,-32.08,0.9348,0.2974,1,16
2025-08-28T12:23:06.962593,8,846930886,-85.24,0.1773,0.9550,26,3
2025-08-28T12:23:06.962593,8,1681692777,-68.24,0.5316,0.8819,1,16
2025-08-28T12:23:06.962593,8,1714636915,-63.82,0.2165,0.3091,7,14
2025-08-28T12:23:06.963859,78,1804289383,-117.14,0.9138,0.7775,23,22
2025-08-28T12:23:06.963859,78,846930886,-70.62,0.3170,0.7861,13,1
2025-08-28T12:23:06.963859,78,1681692777,-118.21,0.4287,0.7720,1,13
2025-08-28T12:23:06.963859,78,1714636915,-90.89,0.1953,0.3009,27,4
2025-08-28T12:23:06.965027,7,1804289383,-65.63,0.9924,0.8273,6,22
2025-08-28T12:23:06.965027,7,846930886,-46.53,0.8528,0.4133,17,3
2025-08-28T12:23:06.965027,7,1681692777,-51.32,0.6484,0.0419,23,6
2025-08-28T12:23:06.965027,7,1714636915,-82.97,0.0038,0.6827,7,16
2025-08-28T12:23:06.966286,56,1804289383,-105.52,0.2504,0.8393,14,16
2025-08-28T12:23:06.966286,56,846930886,-105.49,0.4457,0.4850,19,18
2025-08-28T12:23:06.966286,56,1681692777,-34.86,0.1375,0.5826,11,23
2025-08-28T12:23:06.966286,56,1714636915,-83.90,0.7042,0.4023,18,4
2025-08-28T12:23:06.967521,6,1804289383,-29.39,0.0104,0.7472,19,14
2025-08-28T12:23:06.967521,6,846930886,-97.05,0.5888,0.2572,16,1
2025-08-28T12:23:06.967521,6,1681692777,-99.91,0.4798,0.2496,7,2
2025-08-28T12:23:06.967521,6,1714636915,-77.07,0.6466,0.1587,5,23
2025-08-28T12:23:06.968585,0,1804289383,-64.43,0.9845,0.3178,13,17
2025-08-28T12:23:06.968585,0,846930886,-20.94,0.9580,0.9718,23,15
2025-08-28T12:23:06.968585,0,1681692777,-31.28,0.0010,0.7657,24,14
2025-08-28T12:23:06.968585,0,1714636915,-45.38,0.4761,0.1451,3,26
2025-08-28T12:23:07.455705,31,1804289383,-30.03,0.1359,0.4022,4,0
2025-08-28T12:23:07.455705,31,846930886,-74.93,0.0584,0.8494,15,1
2025-08-28T12:23:07.455705,31,1681692777,-22.81,0.4352,0.8426,21,9
2025-08-28T12:23:07.455705,31,1714636915,-34.48,0.9299,0.0177,7,14
2025-08-28T12:23:07.457303,74,1804289383,-45.58,0.7140,0.8861,5,13
2025-08-28T12:23:07.457303,74,846930886,-95.15,0.8893,0.9770,19,5
2025-08-28T12:23:07.457303,74,1681692777,-109.73,0.3845,0.4927,5,4
2025-08-28T12:23:07.457303,74,1714636915,-20.78,0.1611,0.6541,1,25
2025-08-28T12:23:07.458378,11,1804289383,-72.67,0.5285,0.0421,26,13
2025-08-28T12:23:07.458378,11,846930886,-27.96,0.4910,0.2482,9,26
2025-08-28T12:23:07.458378,11,1681692777,-35.14,0.6345,0.3759,2,20
2025-08-28T12:23:07.458378,11,1714636915,-21.34,0.7379,0.8422,23,27
2025-08-28T12:23:07.459422,25,1804289383,-102.43,0.3212,0.1478,16,6
2025-08-28T12:23:07.459422,25,846930886,-20.52,0.8297,0.8549,4,12
2025-08-28T12:23:07.459422,25,1681692777,-44.44,0.5233,0.9421,22,3
2025-08-28T12:23:07.459422,25,1714636915,-36.54,0.2466,0.1645,0,14
2025-08-28T12:23:07.460390,12,1804289383,-86.58,0.1123,0.1176,12,13
2025-08-28T12:23:07.460390,12,846930886,-51.61,0.1764,0.8371,8,6
2025-08-28T12:23:07.460390,12,1681692777,-81.62,0.0051,0.3694,4,7
2025-08-28T12:23:07.460390,12,1714636915,-52.69,0.2135,0.7227,9,22
2025-08-28T12:23:07.461676,9,1804289383,-108.73,0.0556,0.7606,1,20
2025-08-28T12:23:07.461676,9,846930886,-45.64,0.2773,0.8043,14,18
2025-08-28T12:23:07.461676,9,1681692777,-59.25,0.8559,0.6638,7,21
2025-08-28T12:23:07.461676,9,1714636915,-99.68,0.7840,0.5434,6,14
2025-08-28T12:23:07.463057,0,1804289383,-112.38,0.3749,0.1353,26,21
2025-08-28T12:23:07.463057,0,846930886,-73.78,0.7989,0.7263,22,2
2025-08-28T12:23:07.463057,0,1681692777,-116.46,0.5178,0.5645,14,15
2025-08-28T12:23:07.463057,0,1714636915,-88.48,0.3127,0.2918,12,22
2025-08-28T12:23:07.464158,49,1804289383,-32.25,0.5228,0.1726,26,24
2025-08-28T12:23:07.464158,49,846930886,-23.79,0.4209,0.2454,13,10
2025-08-28T12:23:07.464158,49,1681692777,-67.01,0.3370,0.3078,19,7
2025-08-28T12:23:07.464158,49,1714636915,-108.12,0.3288,0.1165,2,13
2025-08-28T12:23:07.465298,60,1804289383,-107.59,0.6972,0.0746,25,9
2025-08-28T12:23:07.465298,60,846930886,-95.37,0.4160,0.5840,19,3
2025-08-28T12:23:07.465298,60,1681692777,-56.73,0.7691,0.1537,24,21
2025-08-28T12:23:07.465298,60,1714636915,-112.76,0.0536,0.0566,21,14
2025-08-28T12:23:07.466321,26,1804289383,-40.05,0.5338,0.0402,26,6
2025-08-28T12:23:07.466321,26,846930886,-69.84,0.9160,0.3092,3,14
2025-08-28T12:23:07.466321,26,1681692777,-113.00,0.1988,0.0298,14,7
2025-08-28T12:23:07.466321,26,1714636915,-53.66,0.4860,0.0516,19,18
2025-08-28T12:23:07.467342,72,1804289383,-95.62,0.6207,0.4394,26,21
2025-08-28T12:23:07.467342,72,846930886,-48.09,0.3005,0.8034,21,18
2025-08-28T12:23:07.467342,72,1681692777,-118.77,0.2529,0.8510,3,21
2025-08-28T12:23:07.467342,72,1714636915,-47.84,0.9282,0.7526,27,21
2025-08-28T12:23:07.468393,6,1804289383,-81.20,0.9132,0.7684,17,12
2025-08-28T12:23:07.468393,6,846930886,-47.86,0.4396,0.9937,6,9
2025-08-28T12:23:07.468393,6,1681692777,-52.99,0.3421,0.6858,1,24
2025-08-28T12:23:07.468393,6,1714636915,-30.21,0.9706,0.8766,24,9
2025-08-28T12:23:07.956301,70,1804289383,-60.59,0.6323,0.1016,4,26
2025-08-28T12:23:07.956301,70,846930886,-28.67,0.3466,0.5740,15,20
2025-08-28T12:23:07.956301,70,1681692777,-31.76,0.8264,0.8135,9,23
2025-08-28T12:23:07.956301,70,1714636915,-41.07,0.3220,0.1504,3,5
2025-08-28T12:23:07.958500,10,1804289383,-99.54,0.2542,0.2468,2,5
2025-08-28T12:23:07.958500,10,846930886,-20.13,0.0811,0.3309,3,25
2025-08-28T12:23:07.958500,10,1681692777,-112.42,0.6310,0.2721,14,4
2025-08-28T12:23:07.958500,10,1714636915,-98.48,0.4224,0.0573,10,7
2025-08-28T12:23:07.959713,33,1804289383,-100.17,0.2809,0.4341,17,25
2025-08-28T12:23:07.959713,33,846930886,-87.55,0.3487,0.1381,17,2
2025-08-28T12:23:07.959713,33,1681692777,-72.59,0.5787,0.1722,6,9
2025-08-28T12:23:07.959713,33,1714636915,-81.18,0.5552,0.3426,3,0
2025-08-28T12:23:07.960774,44,1804289383,-69.74,0.9978,0.9000,26,19
2025-08-28T12:23:07.960774,44,846930886,-41.01,0.5599,0.5151,25,19
2025-08-28T12:23:07.960774,44,1681692777,-44.50,0.0708,0.5456,25,7
2025-08-28T12:23:07.960774,44,1714636915,-57.38,0.1038,0.5577,4,27
2025-08-28T12:23:07.962123,84,1804289383,-98.34,0.2013,0.3013,17,17
2025-08-28T12:23:07.962123,84,846930886,-61.77,0.5592,0.9790,17,16
2025-08-28T12:23:07.962123,84,1681692777,-69.92,0.5801,0.2835,24,5
2025-08-28T12:23:07.962123,84,1714636915,-80.42,0.0607,0.3950,6,11
2025-08-28T12:23:07.963437,98,1804289383,-31.38,0.7179,0.7067,24,5
2025-08-28T12:23:07.963437,98,846930886,-36.04,0.4440,0.6458,17,12
2025-08-28T12:23:07.963437,98,1681692777,-113.26,0.0409,0.5725,19,7
2025-08-28T12:23:07.963437,98,1714636915,-118.86,0.6266,0.6107,4,15
2025-08-28T12:23:07.964493,28,1804289383,-72.85,0.2937,0.1098,23,27
2025-08-28T12:23:07.964493,28,846930886,-85.73,0.8666,0.2954,18,25
2025-08-28T12:23:07.964493,28,1681692777,-55.17,0.0605,0.5250,18,22
2025-08-28T12:23:07.964493,28,1714636915,-102.48,0.0922,0.7260,13,3
2025-08-28T12:23:07.965517,47,1804289383,-35.21,0.9360,0.6441,11,17
2025-08-28T12:23:07.965517,47,846930886,-91.91,0.4586,0.3765,7,1
2025-08-28T12:23:07.965517,47,1681692777,-76.03,0.5746,0.1773,19,25
2025-08-28T12:23:07.965517,47,1714636915,-50.96,0.3062,0.7696,23,26
2025-08-28T12:23:07.966700,75,1804289383,-36.89,0.6495,0.1799,22,11
2025-08-28T12:23:07.966700,75,846930886,-56.45,0.5570,0.1602,23,12
2025-08-28T12:23:07.966700,75,1681692777,-97.58,0.5715,0.7779,10,26
2025-08-28T12:23:07.966700,75,1714636915,-87.04,0.6828,0.3131,20,14
2025-08-28T12:23:07.967745,53,1804289383,-82.16,0.9277,0.7209,0,7
2025-08-28T12:23:07.967745,53,846930886,-104.83,0.1480,0.9658,6,13
2025-08-28T12:23:07.967745,53,1681692777,-65.22,0.8013,0.8595,8,17
2025-08-28T12:23:07.967745,53,1714636915,-43.29,0.1049,0.9466,0,26
2025-08-28T12:23:07.968822,24,1804289383,-92.49,0.0166,0.5471,8,0
2025-08-28T12:23:07.968822,24,846930886,-21.98,0.5883,0.3949,7,17
2025-08-28T12:23:07.968822,24,1681692777,-52.25,0.9079,0.5905,7,27
2025-08-28T12:23:07.968822,24,1714636915,-43.06,0.8255,0.1491,23,8
2025-08-28T12:23:07.970259,2,1804289383,-84.31,0.3645,0.4137,18,12
2025-08-28T12:23:07.970259,2,846930886,-44.27,0.3035,0.2632,22,12
2025-08-28T12:23:07.970259,2,1681692777,-32.31,0.7738,0.1735,2,10
2025-08-28T12:23:07.970259,2,1714636915,-81.65,0.4651,0.2339,26,3
2025-08-28T12:23:08.456889,12,1804289383,-72.53,0.9251,0.2104,2,1
2025-08-28T12:23:08.456889,12,846930886,-65.90,0.6238,0.3121,17,5
2025-08-28T12:23:08.456889,12,1681692777,-96.03,0.9055,0.9034,0,20
2025-08-28T12:23:08.456889,12,1714636915,-102.07,0.5432,0.6647,27,12
2025-08-28T12:23:08.458590,92,1804289383,-40.79,0.3430,0.1433,19,6
2025-08-28T12:23:08.458590,92,846930886,-25.69,0.0261,0.1299,26,12
2025-08-28T12:23:08.458590,92,1681692777,-30.40,0.8682,0.7695,22,11
2025-08-28T12:23:08.458590,92,1714636915,-85.37,0.5198,0.7230,25,0
2025-08-28T12:23:08.459967,92,1804289383,-54.66,0.9129,0.8454,25,3
2025-08-28T12:23:08.459967,92,846930886,-64.18,0.3181,0.5142,14,8
2025-08-28T12:23:08.459967,92,1681692777,-94.06,0.9012,0.7279,15,4
2025-08-28T12:23:08.459967,92,1714636915,-92.06,0.2854,0.7774,10,1
2025-08-28T12:23:08.461195,41,1804289383,-64.15,0.6140,0.0947,0,23
2025-08-28T12:23:08.461195,41,846930886,-57.59,0.2815,0.7657,2,6
2025-08-28T12:23:08.461195,41,1681692777,-52.91,0.5370,0.7327,22,0
2025-08-28T12:23:08.461195,41,1714636915,-52.05,0.9890,0.3861,9,0
2025-08-28T12:23:08.462469,82,1804289383,-97.18,0.3014,0.1127,11,12
2025-08-28T12:23:08.462469,82,846930886,-95.73,0.0056,0.9171,16,1
2025-08-28T12:23:08.462469,82,1681692777,-57.68,0.8566,0.2991,22,12
2025-08-28T12:23:08.462469,82,1714636915,-66.23,0.9047,0.0416,25,4
2025-08-28T12:23:08.464050,61,1804289383,-25.34,0.5247,0.7300,22,8
2025-08-28T12:23:08.464050,61,846930886,-90.75,0.3327,0.3255,8,8
2025-08-28T12:23:08.464050,61,1681692777,-106.57,0.5939,0.2987,3,21
2025-08-28T12:23:08.464050,61,1714636915,-26.04,0.1400,0.1488,21,20
2025-08-28T12:23:08.465361,70,1804289383,-112.78,0.6434,0.8367,6,24
2025-08-28T12:23:08.465361,70,846930886,-66.66,0.1138,0.0947,3,4
2025-08-28T12:23:08.465361,70,1681692777,-108.41,0.0581,0.9029,5,8
2025-08-28T12:23:08.465361,70,1714636915,-28.56,0.4486,0.0296,14,6
2025-08-28T12:23:08.466580,64,1804289383,-46.00,0.9333,0.0700,0,13
2025-08-28T12:23:08.466580,64,846930886,-64.57,0.8888,0.5698,1,16
2025-08-28T12:23:08.466580,64,1681692777,-76.18,0.1977,0.9389,7,10
2025-08-28T12:23:08.466580,64,1714636915,-98.64,0.5521,0.8494,18,2
2025-08-28T12:23:08.467934,76,1804289383,-22.42,0.6280,0.1347,10,16
2025-08-28T12:23:08.467934,76,846930886,-98.22,0.0053,0.1642,6,5
2025-08-28T12:23:08.467934,76,1681692777,-78.76,0.1511,0.0111,21,12
2025-08-28T12:23:08.467934,76,1714636915,-42.47,0.3012,0.3512,5,5
2025-08-28T12:23:08.469302,63,1804289383,-47.23,0.3423,0.1555,14,20
2025-08-28T12:23:08.469302,63,846930886,-76.74,0.5771,0.2362,10,26
2025-08-28T12:23:08.469302,63,1681692777,-71.64,0.0606,0.7304,6,22
2025-08-28T12:23:08.469302,63,1714636915,-66.85,0.4890,0.4746,16,27
2025-08-28T12:23:08.470572,7,1804289383,-73.60,0.4410,0.5596,27,26
2025-08-28T12:23:08.470572,7,846930886,-93.58,0.8152,0.4374,13,6
2025-08-28T12:23:08.470572,7,1681692777,-106.18,0.6065,0.6880,22,23
2025-08-28T12:23:08.470572,7,1714636915,-37.18,0.7152,0.8653,4,19
2025-08-28T12:23:08.472093,83,1804289383,-100.08,0.0415,0.8568,3,0
2025-08-28T12:23:08.472093,83,846930886,-42.42,0.6738,0.8866,14,26
2025-08-28T12:23:08.472093,83,1681692777,-116.67,0.2168,0.3805,15,3
2025-08-28T12:23:08.472093,83,1714636915,-69.45,0.8485,0.3164,10,7
2025-08-28T12:23:08.957364,66,1804289383,-45.89,0.0689,0.8650,8,1
2025-08-28T12:23:08.957364,66,846930886,-30.87,0.6065,0.2926,17,7
2025-08-28T12:23:08.957364,66,1681692777,-81.94,0.9327,0.8365,2,4
2025-08-28T12:23:08.957364,66,1714636915,-24.19,0.0544,0.1745,24,24
2025-08-28T12:23:08.959301,35,1804289383,-114.62,0.2558,0.7771,4,11
2025-08-28T12:23:08.959301,35,846930886,-119.35,0.3702,0.0026,12,18
2025-08-28T12:23:08.959301,35,1681692777,-34.43,0.0754,0.9621,27,5
2025-08-28T12:23:08.959301,35,1714636915,-76.65,0.4621,0.8325,7,0
2025-08-28T12:23:08.960597,44,1804289383,-54.58,0.2783,0.3945,15,22
2025-08-28T12:23:08.960597,44,846930886,-87.58,0.8287,0.4187,3,13
2025-08-28T12:23:08.960597,44,1681692777,-55.26,0.5801,0.3496,20,13
2025-08-28T12:23:08.960597,44,1714636915,-21.83,0.0176,0.0797,22,17
2025-08-28T12:23:08.962053,60,1804289383,-60.30,0.0767,0.0500,3,2
2025-08-28T12:23:08.962053,60,846930886,-24.61,0.4295,0.0525,13,4
2025-08-28T12:23:08.962053,60,1681692777,-112.70,0.2322,0.8378,20,4
2025-08-28T12:23:08.962053,60,1714636915,-58.91,0.9016,0.1114,23,9
2025-08-28T12:23:08.963654,69,1804289383,-93.18,0.8237,0.3524,22,8
2025-08-28T12:23:08.963654,69,846930886,-71.54,0.3479,0.7805,3,19
2025-08-28T12:23:08.963654,69,1681692777,-76.54,0.5613,0.5922,15,14
2025-08-28T12:23:08.963654,69,1714636915,-114.19,0.8640,0.2328,7,2
2025-08-28T12:23:08.964774,61,1804289383,-21.69,0.1452,0.7246,20,7
2025-08-28T12:23:08.964774,61,846930886,-109.97,0.0946,0.0428,22,6
2025-08-28T12:23:08.964774,61,1681692777,-69.80,0.9240,0.1520,18,12
2025-08-28T12:23:08.964774,61,1714636915,-119.34,0.8499,0.5033,22,2
2025-08-28T12:23:08.965829,18,1804289383,-45.19,0.9842,0.7754,20,19
2025-08-28T12:23:08.965829,18,846930886,-25.32,0.9810,0.1466,26,13
2025-08-28T12:23:08.965829,18,1681692777,-77.99,0.0920,0.3571,19,5
2025-08-28T12:23:08.965829,18,1714636915,-111.64,0.5147,0.5668,21,9
2025-08-28T12:23:08.966814,44,1804289383,-46.96,0.4662,0.3026,9,6
2025-08-28T12:23:08.966814,44,846930886,-65.54,0.2337,0.9947,3,17
2025-08-28T12:23:08.966814,44,1681692777,-88.93,0.5288,0.3500,27,4
2025-08-28T12:23:08.966814,44,1714636915,-26.37,0.2916,0.7640,8,24
2025-08-28T12:23:08.967937,89,1804289383,-64.78,0.2813,0.6210,6,25
2025-08-28T12:23:08.967937,89,846930886,-75.01,0.1190,0.3483,14,10
2025-08-28T12:23:08.967937,89,1681692777,-111.37,0.9161,0.2222,8,19
2025-08-28T12:23:08.967937,89,1714636915,-28.07,0.3200,0.8988,16,0
2025-08-28T12:23:08.968995,0,1804289383,-113.46,0.2446,0.7720,2,8
2025-08-28T12:23:08.968995,0,846930886,-21.22,0.8294,0.1703,1,27
2025-08-28T12:23:08.968995,0,1681692777,-44.92,0.2692,0.6514,24,24
2025-08-28T12:23:08.968995,0,1714636915,-96.30,0.8699,0.8820,19,1
2025-08-28T12:23:08.970046,73,1804289383,-114.28,0.0118,0.3242,7,27
2025-08-28T12:23:08.970046,73,846930886,-66.11,0.9560,0.3058,0,23
2025-08-28T12:23:08.970046,73,1681692777,-38.06,0.7835,0.1894,27,7
2025-08-28T12:23:08.970046,73,1714636915,-95.91,0.6488,0.1878,25,27
2025-08-28T12:23:08.971104,53,1804289383,-115.62,0.3305,0.1372,17,5
2025-08-28T12:23:08.971104,53,846930886,-40.34,0.9259,0.3546,27,13
2025-08-28T12:23:08.971104,53,1681692777,-63.52,0.8083,0.4880,3,24
2025-08-28T12:23:08.971104,53,1714636915,-52.88,0.5208,0.5006,3,23
2025-08-28T12:23:08.972255,17,1804289383,-72.78,0.1276,0.0739,22,20
2025-08-28T12:23:08.972255,17,846930886,-79.82,0.6600,0.6216,5,12
2025-08-28T12:23:08.972255,17,1681692777,-102.45,0.7323,0.1836,27,10
2025-08-28T12:23:08.972255,17,1714636915,-21.28,0.1014,0.2045,15,11
2025-08-28T12:23:09.458264,51,1804289383,-20.97,0.7532,0.2769,24,1
2025-08-28T12:23:09.458264,51,846930886,-46.40,0.4909,0.5568,0,11
2025-08-28T12:23:09.458264,51,1681692777,-71.63,0.8636,0.8193,9,2
2025-08-28T12:23:09.458264,51,1714636915,-25.62,0.1437,0.8659,16,23
2025-08-28T12:23:09.462217,79,1804289383,-67.40,0.3736,0.1731,4,13
2025-08-28T12:23:09.462217,79,846930886,-66.03,0.7305,0.5514,2,9
2025-08-28T12:23:09.462217,79,1681692777,-86.28,0.2930,0.7194,21,13
2025-08-28T12:23:09.462217,79,1714636915,-94.69,0.8281,0.7353,17,9
2025-08-28T12:23:09.464213,91,1804289383,-83.90,0.3928,0.2304,0,8
2025-08-28T12:23:09.464213,91,846930886,-63.58,0.2269,0.8786,12,25
2025-08-28T12:23:09.464213,91,1681692777,-111.92,0.9378,0.3976,5,23
2025-08-28T12:23:09.464213,91,1714636915,-98.82,0.8113,0.0534,11,21
2025-08-28T12:23:09.465731,41,1804289383,-51.67,0.9732,0.7375,9,8
2025-08-28T12:23:09.465731,41,846930886,-106.09,0.4186,0.7435,16,24
2025-08-28T12:23:09.465731,41,1681692777,-97.89,0.5319,0.3958,20,21
2025-08-28T12:23:09.465731,41,1714636915,-86.59,0.4480,0.3454,7,18
2025-08-28T12:23:09.466925,57,1804289383,-42.60,0.0702,0.9810,24,17
2025-08-28T12:23:09.466925,57,846930886,-115.39,0.8274,0.9541,25,7
2025-08-28T12:23:09.466925,57,1681692777,-105.78,0.0193,0.9653,18,10
2025-08-28T12:23:09.466925,57,1714636915,-53.00,0.5609,0.2532,15,6
2025-08-28T12:23:09.468251,54,1804289383,-53.13,0.1221,0.3344,6,20
2025-08-28T12:23:09.468251,54,846930886,-74.50,0.0141,0.2262,26,23
2025-08-28T12:23:09.468251,54,1681692777,-92.79,0.5252,0.8952,20,19
2025-08-28T12:23:09.468251,54,1714636915,-46.64,0.0995,0.2216,17,15
2025-08-28T12:23:09.469319,55,1804289383,-93.74,0.2925,0.8228,1,3
2025-08-28T12:23:09.469319,55,846930886,-109.01,0.5158,0.4934,18,16
2025-08-28T12:23:09.469319,55,1681692777,-83.59,0.2320,0.9635,6,18
2025-08-28T12:23:09.469319,55,1714636915,-99.91,0.3782,0.3503,23,21
2025-08-28T12:23:09.470447,63,1804289383,-20.64,0.1877,0.1205,17,13
2025-08-28T12:23:09.470447,63,846930886,-65.28,0.2152,0.6087,26,1
2025-08-28T12:23:09.470447,63,1681692777,-57.58,0.8397,0.7186,6,18
2025-08-28T12:23:09.470447,63,1714636915,-98.78,0.1400,0.1565,2,11
2025-08-28T12:23:09.471795,51,1804289383,-63.17,0.7325,0.2160,3,11
2025-08-28T12:23:09.471795,51,846930886,-31.34,0.9185,0.6793,19,27
2025-08-28T12:23:09.471795,51,1681692777,-80.10,0.0743,0.8874,5,9
2025-08-28T12:23:09.471795,51,1714636915,-54.55,0.6143,0.5582,24,23
2025-08-28T12:23:09.472868,12,1804289383,-104.27,0.2287,0.5440,0,7
2025-08-28T12:23:09.472868,12,846930886,-74.70,0.3139,0.5431,26,2
2025-08-28T12:23:09.472868,12,1681692777,-64.45,0.1854,0.3817,9,8
2025-08-28T12:23:09.472868,12,1714636915,-33.76,0.4740,0.3431,3,9
2025-08-28T12:23:09.473891,91,1804289383,-31.38,0.1283,0.1476,9,9
2025-08-28T12:23:09.473891,91,846930886,-92.81,0.4444,0.8902,17,23
2025-08-28T12:23:09.473891,91,1681692777,-65.82,0.5006,0.9082,0,4
2025-08-28T12:23:09.473891,91,1714636915,-115.49,0.8557,0.3745,16,20
2025-08-28T12:23:09.474983,51,1804289383,-30.56,0.4031,0.9173,5,6
2025-08-28T12:23:09.474983,51,846930886,-56.77,0.2375,0.2414,0,15
2025-08-28T12:23:09.474983,51,1681692777,-113.56,0.7606,0.1336,19,18
2025-08-28T12:23:09.474983,51,1714636915,-103.26,0.5087,0.8866,3,4
2025-08-28T12:23:09.475944,92,1804289383,-70.06,0.7811,0.8129,16,25
2025-08-28T12:23:09.475944,92,846930886,-51.00,0.8739,0.4184,14,14
2025-08-28T12:23:09.475944,92,1681692777,-65.67,0.0932,0.1531,15,27
2025-08-28T12:23:09.475944,92,1714636915,-102.33,0.7808,0.7136,27,19
2025-08-28T12:23:09.958074,70,1804289383,-26.63,0.9004,0.9561,9,20
2025-08-28T12:23:09.958074,70,846930886,-86.22,0.8203,0.9632,4,4
2025-08-28T12:23:09.958074,70,1681692777,-106.94,0.1189,0.9042,8,20
2025-08-28T12:23:09.958074,70,1714636915,-93.71,0.0045,0.9106,1,5
2025-08-28T12:23:09.960069,53,1804289383,-37.18,0.3933,0.1028,21,27
2025-08-28T12:23:09.960069,53,846930886,-54.97,0.5417,0.1145,6,14
2025-08-28T12:23:09.960069,53,1681692777,-21.45,0.5507,0.3896,23,5
2025-08-28T12:23:09.960069,53,1714636915,-100.77,0.8057,0.3098,25,12
2025-08-28T12:23:09.961181,66,1804289383,-39.67,0.8013,0.0716,24,3
2025-08-28T12:23:09.961181,66,846930886,-88.37,0.7139,0.6370,4,12
2025-08-28T12:23:09.961181,66,1681692777,-37.89,0.7097,0.3761,4,27
2025-08-28T12:23:09.961181,66,1714636915,-29.00,0.3629,0.7619,3,17
2025-08-28T12:23:09.962689,70,1804289383,-39.27,0.1860,0.7992,18,0
2025-08-28T12:23:09.962689,70,846930886,-69.81,0.1171,0.2327,6,3
2025-08-28T12:23:09.962689,70,1681692777,-85.28,0.3032,0.1297,11,27
2025-08-28T12:23:09.962689,70,1714636915,-67.79,0.0611,0.3143,15,5
2025-08-28T12:23:09.964842,22,1804289383,-32.08,0.7106,0.1284,3,25
2025-08-28T12:23:09.964842,22,846930886,-91.24,0.6411,0.8802,6,3
2025-08-28T12:23:09.964842,22,1681692777,-105.18,0.4736,0.2539,3,14
2025-08-28T12:23:09.964842,22,1714636915,-83.93,0.2653,0.7468,22,6
